Date;Open;High;Low;Close;Adj Close;Volume;;
25/03/2014;0.202500;0.203750;0.199062;0.199062;0.181247;30243200;;
26/03/2014;0.200312;0.203437;0.197187;0.200000;0.182101;31356800;;
27/03/2014;0.201250;0.205625;0.197187;0.202812;0.184661;47331200;;
28/03/2014;0.205000;0.206250;0.201562;0.204062;0.185799;13673600;;
31/03/2014;0.202500;0.209687;0.199687;0.202500;0.184377;27961600;;
01/04/2014;0.203125;0.205937;0.198437;0.205937;0.187507;16752000;;
02/04/2014;0.205625;0.215625;0.204375;0.215625;0.196328;36147200;;
03/04/2014;0.215000;0.218437;0.210937;0.216875;0.197466;38864000;;
04/04/2014;0.220312;0.221562;0.213750;0.218437;0.198888;30099200;;
07/04/2014;0.220312;0.223125;0.216875;0.222812;0.202871;27526400;;
08/04/2014;0.224375;0.227500;0.220937;0.222187;0.202302;26496000;;
09/04/2014;0.223125;0.225937;0.217187;0.223125;0.203156;19782400;;
10/04/2014;0.224375;0.226562;0.219687;0.221875;0.202018;26358400;;
11/04/2014;0.221875;0.225000;0.218750;0.220937;0.201164;16844800;;
14/04/2014;0.221875;0.224062;0.219062;0.219687;0.200026;19584000;;
15/04/2014;0.222187;0.222187;0.208750;0.214687;0.195474;23660800;;
16/04/2014;0.214687;0.217500;0.212812;0.217500;0.198035;13244800;;
17/04/2014;0.216250;0.222812;0.215937;0.221562;0.201733;14092800;;
22/04/2014;0.221562;0.225000;0.217500;0.220000;0.200311;19600000;;
23/04/2014;0.221875;0.223437;0.218750;0.220625;0.203991;19993600;;
24/04/2014;0.222500;0.223125;0.216250;0.220625;0.203991;18796800;;
25/04/2014;0.221875;0.223125;0.218437;0.221250;0.204569;14352000;;
28/04/2014;0.223125;0.231250;0.220000;0.229687;0.212370;39657600;;
29/04/2014;0.231875;0.235625;0.231250;0.234375;0.216704;25120000;;
30/04/2014;0.232812;0.238750;0.232812;0.237500;0.219594;26819200;;
02/05/2014;0.238437;0.250000;0.238437;0.248437;0.229706;47718400;;
05/05/2014;0.250000;0.251562;0.246875;0.248437;0.229706;25584000;;
06/05/2014;0.249687;0.250625;0.239687;0.243750;0.225372;35478400;;
07/05/2014;0.245312;0.248125;0.239687;0.243750;0.225372;49507200;;
08/05/2014;0.261875;0.276250;0.254687;0.267187;0.247042;101993600;;
09/05/2014;0.265937;0.275625;0.260625;0.266250;0.246176;66640000;;
12/05/2014;0.266875;0.272500;0.265625;0.268750;0.248488;29046400;;
13/05/2014;0.271562;0.273125;0.260000;0.260937;0.241264;19155200;;
14/05/2014;0.260937;0.265625;0.257500;0.261562;0.241842;16329600;;
15/05/2014;0.259375;0.264687;0.259062;0.260937;0.241264;16451200;;
16/05/2014;0.260937;0.263750;0.256562;0.257500;0.238086;22921600;;
19/05/2014;0.260312;0.260937;0.253437;0.257187;0.237796;31811200;;
20/05/2014;0.257187;0.264375;0.255000;0.262500;0.242709;23603200;;
21/05/2014;0.263437;0.276250;0.260312;0.275312;0.254555;35801600;;
22/05/2014;0.276562;0.281875;0.269687;0.275937;0.255133;51302400;;
23/05/2014;0.278125;0.280937;0.268125;0.270312;0.249932;25043200;;
26/05/2014;0.270625;0.271562;0.263125;0.265312;0.245309;10902400;;
27/05/2014;0.266250;0.267187;0.254687;0.259375;0.239819;51696000;;
28/05/2014;0.261250;0.270312;0.253750;0.267187;0.247042;45292800;;
29/05/2014;0.268437;0.271562;0.261250;0.262500;0.242709;22905600;;
30/05/2014;0.262812;0.263125;0.251250;0.254375;0.235196;51248000;;
02/06/2014;0.255000;0.255937;0.237812;0.238437;0.220460;53920000;;
03/06/2014;0.239687;0.244375;0.237500;0.240312;0.222194;48934400;;
04/06/2014;0.241875;0.250000;0.239375;0.247500;0.228840;32076800;;
05/06/2014;0.250000;0.258750;0.245312;0.253750;0.234619;46137600;;
06/06/2014;0.256250;0.265000;0.255312;0.262812;0.242997;43462400;;
09/06/2014;0.264687;0.274375;0.262812;0.269687;0.249354;38953600;;
10/06/2014;0.272187;0.276562;0.267187;0.270937;0.250510;38003200;;
11/06/2014;0.273125;0.275000;0.264375;0.265625;0.245598;29228800;;
13/06/2014;0.265312;0.273437;0.258437;0.267187;0.247042;36377600;;
16/06/2014;0.269687;0.278125;0.267500;0.275000;0.254266;29488000;;
17/06/2014;0.276562;0.297812;0.276562;0.290625;0.268713;56217600;;
18/06/2014;0.293437;0.296875;0.280312;0.280625;0.259467;48179200;;
20/06/2014;0.282812;0.284062;0.273437;0.274062;0.253399;46041600;;
23/06/2014;0.275625;0.284687;0.275312;0.279687;0.258600;26889600;;
24/06/2014;0.282187;0.287812;0.279062;0.284375;0.262935;60134400;;
25/06/2014;0.282812;0.287500;0.274062;0.275000;0.254266;25900800;;
26/06/2014;0.276875;0.287500;0.275312;0.284375;0.262935;45027200;;
27/06/2014;0.283750;0.288125;0.280625;0.281250;0.260045;16876800;;
30/06/2014;0.280625;0.287500;0.279687;0.287187;0.265534;15472000;;
01/07/2014;0.287500;0.297500;0.287500;0.293750;0.271603;36182400;;
02/07/2014;0.293750;0.296562;0.288750;0.294062;0.271891;22064000;;
03/07/2014;0.294375;0.306250;0.294062;0.305000;0.282005;50585600;;
04/07/2014;0.304687;0.304687;0.300000;0.301875;0.279115;5190400;;
07/07/2014;0.299687;0.301250;0.296250;0.300000;0.277382;18355200;;
08/07/2014;0.299062;0.300000;0.291562;0.294375;0.272181;24128000;;
10/07/2014;0.291562;0.297812;0.289062;0.293750;0.271603;37155200;;
11/07/2014;0.292500;0.295937;0.291875;0.294687;0.272469;27238400;;
14/07/2014;0.296562;0.301250;0.292500;0.293750;0.271603;22720000;;
15/07/2014;0.295937;0.296250;0.285937;0.286875;0.265246;56345600;;
16/07/2014;0.288437;0.290937;0.281875;0.285937;0.264379;18566400;;
17/07/2014;0.286562;0.287500;0.281562;0.283750;0.262357;14908800;;
18/07/2014;0.285625;0.287500;0.274687;0.276875;0.256000;34268800;;
21/07/2014;0.276562;0.284062;0.276562;0.284062;0.262645;21699200;;
22/07/2014;0.282812;0.286250;0.280000;0.281250;0.260045;20755200;;
23/07/2014;0.282812;0.289062;0.282187;0.283437;0.262067;27862400;;
24/07/2014;0.284375;0.286562;0.281875;0.285000;0.263512;16528000;;
25/07/2014;0.285937;0.286875;0.280312;0.284375;0.262935;34352000;;
28/07/2014;0.285312;0.285312;0.278750;0.283125;0.261779;20441600;;
29/07/2014;0.283750;0.283750;0.276875;0.278125;0.257156;12825600;;
30/07/2014;0.277812;0.277812;0.269375;0.270312;0.249932;33561600;;
31/07/2014;0.268750;0.284375;0.265312;0.279687;0.258600;24323200;;
01/08/2014;0.279687;0.282187;0.270625;0.276875;0.256000;49865600;;
04/08/2014;0.279062;0.280312;0.273750;0.275937;0.255133;24979200;;
05/08/2014;0.275000;0.281875;0.275000;0.278750;0.257734;27536000;;
06/08/2014;0.275937;0.278750;0.271250;0.271875;0.251377;17945600;;
07/08/2014;0.270000;0.274687;0.268750;0.271875;0.251377;16678400;;
08/08/2014;0.265000;0.275312;0.262187;0.271562;0.251088;27273600;;
11/08/2014;0.272187;0.279687;0.272187;0.278125;0.257156;16038400;;
12/08/2014;0.277812;0.279375;0.270312;0.275000;0.254266;22134400;;
13/08/2014;0.275625;0.275937;0.270000;0.275000;0.254266;14489600;;
14/08/2014;0.271875;0.277812;0.271562;0.276875;0.256000;8246400;;
15/08/2014;0.275625;0.283750;0.275625;0.279687;0.258600;29798400;;
18/08/2014;0.280625;0.285937;0.279062;0.281250;0.260045;14838400;;
19/08/2014;0.282187;0.283437;0.278125;0.281250;0.260045;9980800;;
20/08/2014;0.281250;0.281562;0.278125;0.280000;0.258889;5792000;;
21/08/2014;0.281250;0.281875;0.275625;0.275625;0.254844;13337600;;
22/08/2014;0.275312;0.275312;0.263125;0.270312;0.249932;42118400;;
25/08/2014;0.270312;0.277812;0.269062;0.276875;0.256000;15868800;;
26/08/2014;0.277500;0.283437;0.273437;0.281250;0.260045;20835200;;
27/08/2014;0.284062;0.285625;0.279687;0.283437;0.262067;16940800;;
28/08/2014;0.283750;0.285312;0.280937;0.282187;0.260912;24476800;;
29/08/2014;0.281250;0.283437;0.278125;0.281250;0.260045;20003200;;
01/09/2014;0.280937;0.281250;0.277500;0.280312;0.259178;6425600;;
02/09/2014;0.282812;0.284375;0.278437;0.282187;0.260912;15158400;;
03/09/2014;0.283750;0.290625;0.282500;0.285625;0.264090;27891200;;
04/09/2014;0.287812;0.292812;0.283750;0.284062;0.262645;18076800;;
05/09/2014;0.287500;0.287812;0.270312;0.278125;0.257156;52864000;;
08/09/2014;0.278125;0.279375;0.271562;0.271875;0.251377;16620800;;
09/09/2014;0.272187;0.272187;0.260937;0.262500;0.242709;39424000;;
10/09/2014;0.261875;0.263750;0.249062;0.254687;0.235485;28678400;;
11/09/2014;0.256250;0.260000;0.250000;0.257812;0.238374;33564800;;
12/09/2014;0.258437;0.258750;0.250000;0.256250;0.236930;23920000;;
15/09/2014;0.259375;0.264687;0.255000;0.262187;0.242419;34736000;;
16/09/2014;0.264375;0.278437;0.263437;0.271250;0.250799;25513600;;
17/09/2014;0.275312;0.275312;0.264687;0.265625;0.245598;14617600;;
18/09/2014;0.265625;0.271875;0.262500;0.267500;0.247332;19715200;;
19/09/2014;0.262812;0.271875;0.262812;0.270625;0.250221;10684800;;
22/09/2014;0.266875;0.270312;0.257812;0.257812;0.238374;19891200;;
23/09/2014;0.258750;0.261250;0.253437;0.256250;0.236930;21814400;;
24/09/2014;0.253437;0.258125;0.250937;0.255312;0.236063;44652800;;
25/09/2014;0.255625;0.260000;0.247500;0.250000;0.231151;37337600;;
26/09/2014;0.250000;0.254375;0.247812;0.249062;0.230284;12604800;;
29/09/2014;0.246875;0.247500;0.228437;0.228437;0.211214;38352000;;
30/09/2014;0.230000;0.236875;0.224062;0.236875;0.219016;63830400;;
01/10/2014;0.235937;0.240000;0.230000;0.238437;0.220460;32819200;;
02/10/2014;0.238437;0.253750;0.238125;0.247187;0.228550;23500800;;
03/10/2014;0.247187;0.250312;0.244062;0.244687;0.226239;28838400;;
06/10/2014;0.253125;0.262500;0.250625;0.256875;0.237508;16652800;;
07/10/2014;0.257500;0.259375;0.253437;0.259375;0.239819;28118400;;
08/10/2014;0.257187;0.265625;0.250000;0.262500;0.242709;43587200;;
09/10/2014;0.267187;0.270312;0.256562;0.270312;0.249932;22278400;;
10/10/2014;0.254062;0.254062;0.254062;0.254062;0.234907;21081600;;
13/10/2014;0.260000;0.264062;0.250625;0.250937;0.232018;21756800;;
14/10/2014;0.254375;0.256250;0.251875;0.254062;0.234907;13100800;;
15/10/2014;0.255625;0.257812;0.247812;0.255000;0.235774;24480000;;
16/10/2014;0.250625;0.255312;0.246250;0.249062;0.230284;40387200;;
17/10/2014;0.250000;0.252187;0.244687;0.245937;0.227395;22576000;;
20/10/2014;0.247187;0.247500;0.240625;0.242500;0.224217;24019200;;
21/10/2014;0.237187;0.237187;0.237187;0.237187;0.219304;29174400;;
22/10/2014;0.236875;0.240625;0.235625;0.240312;0.222194;23129600;;
23/10/2014;0.239062;0.240625;0.221875;0.221875;0.205147;37766400;;
24/10/2014;0.223437;0.232187;0.222812;0.230312;0.212948;11276800;;
27/10/2014;0.200000;0.231875;0.200000;0.230312;0.212948;8211200;;
28/10/2014;0.240625;0.240625;0.232812;0.240312;0.222194;8745600;;
29/10/2014;0.239687;0.241562;0.237500;0.237812;0.219882;6371200;;
30/10/2014;0.240312;0.250000;0.233125;0.246562;0.227972;16172800;;
31/10/2014;0.259375;0.268750;0.257812;0.257812;0.238374;46473600;;
03/11/2014;0.262500;0.274687;0.262187;0.268750;0.248488;32816000;;
04/11/2014;0.269687;0.273437;0.266875;0.267812;0.247620;23638400;;
05/11/2014;0.267187;0.271875;0.262500;0.271562;0.251088;14793600;;
06/11/2014;0.265937;0.271250;0.262187;0.265937;0.245887;21363200;;
07/11/2014;0.263437;0.268750;0.258125;0.268437;0.248198;24867200;;
10/11/2014;0.268125;0.270000;0.260312;0.264062;0.244153;21004800;;
